country,gem_location_id,gem_plant_name,other_names,local_name,state_province,latitude,longitude,operating_mw,retired_mw,units_operating,units_retired,units_other_status,wiki_url
United States,L100000104204,Martin Lake Steam Station,,,Texas,32.259758,-94.570514,2379.6000000000004,,3,0,0,https://www.gem.wiki/Martin_Lake_Steam_Station
United States,L100000104691,Martins Creek power station,,,Pennsylvania,40.796355,-75.108594,,312.6,0,2,0,https://www.gem.wiki/Martins_Creek_power_station
United States,L100000103984,Marysville Power Plant,,,Michigan,42.924761,-82.461463,,150,0,2,0,https://www.gem.wiki/Marysville_Power_Plant
United States,L100000104083,Mayo Generating Plant,,,North Carolina,36.5278,-78.891869,735.8,,1,0,0,https://www.gem.wiki/Mayo_Generating_Plant
United States,L100000103842,McDonough Steam Generating Plant,,"Atkinson power station, Jack McDonough Steam Generating Plant",Georgia,33.8239,-84.4758,,598.4,0,2,0,https://www.gem.wiki/McDonough_Steam_Generating_Plant
United States,L100000103843,McIntosh Steam Plant,,Effingham Steam Plant,Georgia,32.356714,-81.167719,,177.6,0,1,0,https://www.gem.wiki/McIntosh_Steam_Plant
United States,L100000104177,McMeekin Station,,,South Carolina,34.056119,-81.217617,,293.6,0,2,0,https://www.gem.wiki/McMeekin_Station
United States,L100000104242,Mecklenburg power station,,,Virginia,36.599325,-78.530136,,139.8,0,2,0,https://www.gem.wiki/Mecklenburg_power_station
United States,L100000104022,Meramec Power Plant,,,Missouri,38.402056,-90.335744,,923,0,4,0,https://www.gem.wiki/Meramec_Power_Plant
United States,L100000104056,Mercer Generating Station,,,New Jersey,40.178617,-74.734433,,652.8,0,2,0,https://www.gem.wiki/Mercer_Generating_Station
United States,L100000103869,Meredosia power station,,,Illinois,39.823269,-90.5672,,355.4,0,3,0,https://www.gem.wiki/Meredosia_power_station
United States,L100000103891,Merom Generating Station,,,Indiana,39.0694,-87.5108,1080,,2,0,0,https://www.gem.wiki/Merom_Generating_Station
United States,L100000104049,Merrimack Station,,,New Hampshire,43.141094,-71.467511,,459.20000000000005,0,2,0,https://www.gem.wiki/Merrimack_Station
United States,L100000104001,Mesaba Energy Project,,,Minnesota,47.462071,-93.737522,,,0,0,1,https://www.gem.wiki/Mesaba_Energy_Project
United States,L100000104113,Miami Fort Station,,,Ohio,39.113094,-84.802919,1114.2,263.2,2,2,0,https://www.gem.wiki/Miami_Fort_Station
United States,L100000103892,Michigan City Generating Station,,,Indiana,41.722017,-86.909394,540,,1,0,0,https://www.gem.wiki/Michigan_City_Generating_Station
United States,L100000103945,Mill Creek Station,,Mill Creek Generating Station,Kentucky,38.052378,-85.909811,1361.7,355.5,3,1,0,https://www.gem.wiki/Mill_Creek_Station
United States,L100000103783,Miller Steam Plant,,James H. Miller Jr. Steam Plant,Alabama,33.633167,-87.059794,2822,,4,0,0,https://www.gem.wiki/Miller_Steam_Plant
United States,L100000103914,Milton Kapp Generating Station,,ML Kapp power station,Iowa,41.807647,-90.234103,,218.5,0,1,0,https://www.gem.wiki/Milton_Kapp_Generating_Station
United States,L100000104094,Milton R. Young Station,,,North Dakota,47.066106,-101.214564,767,,2,0,0,https://www.gem.wiki/Milton_R._Young_Station
United States,L100000104256,Mitchell Plant,,,West Virginia,39.838189,-80.818103,1632.6,,2,0,0,https://www.gem.wiki/Mitchell_Plant
United States,L100000104150,Mitchell Power Station (Pennsylvania),,,Pennsylvania,40.220206,-79.967681,,299.2,0,1,0,https://www.gem.wiki/Mitchell_Power_Station_(Pennsylvania)
United States,L100000103844,Mitchell Steam Generating Plant (Georgia),,,Georgia,31.444664,-84.134044,,163.2,0,1,0,https://www.gem.wiki/Mitchell_Steam_Generating_Plant_(Georgia)
United States,L100000103784,Mobile Energy Power Plant,,,Alabama,30.738522,-88.048888,,78.80000000000001,0,2,0,https://www.gem.wiki/Mobile_Energy_Power_Plant
United States,L100000104692,Mohave (NV) power station,,,Nevada,35.144284,-114.593273,,1636.2,0,2,0,https://www.gem.wiki/Mohave_(NV)_power_station
United States,L100000103985,Monroe Power Plant,,,Michigan,41.890389,-83.344978,3279.6,,4,0,0,https://www.gem.wiki/Monroe_Power_Plant
United States,L100000104205,Monticello Steam Station,,,Texas,33.091481,-95.037808,,1980,0,3,0,https://www.gem.wiki/Monticello_Steam_Station
United States,L100000104151,Montour Steam Station,,,Pennsylvania,41.069558,-76.665458,,1757.9,0,2,0,https://www.gem.wiki/Montour_Steam_Station
United States,L100000104023,Montrose Station,,,Missouri,38.310833,-93.934433,,563.1,0,3,0,https://www.gem.wiki/Montrose_Station
United States,L100000104257,Morgantown Energy Facility (WV),,,West Virginia,39.639998,-79.961394,,68.9,0,1,0,https://www.gem.wiki/Morgantown_Energy_Facility_(WV)
United States,L100000103967,Morgantown Generating Station,,,Maryland,38.359594,-76.975725,,1252,0,2,0,https://www.gem.wiki/Morgantown_Generating_Station
United States,L100000104011,Morrow Generating Plant,,R.D. Morrow Sr. Generating Plant,Mississippi,31.217756,-89.393972,,400,0,2,0,https://www.gem.wiki/Morrow_Generating_Plant
United States,L100000104258,Mount Storm power station,,,West Virginia,39.200531,-79.264722,1662.4,,3,0,0,https://www.gem.wiki/Mount_Storm_power_station
United States,L100000103970,Mount Tom Station,,,Massachusetts,42.280631,-72.605497,,136,0,1,0,https://www.gem.wiki/Mount_Tom_Station
United States,L100000104259,Mountaineer Plant,,,West Virginia,38.9792,-81.939805,1300,,1,0,0,https://www.gem.wiki/Mountaineer_Plant
United States,L100000104152,Mt. Carmel Cogeneration Facility,,,Pennsylvania,40.811245,-76.454013,47.3,,1,0,0,https://www.gem.wiki/Mt._Carmel_Cogeneration_Facility
United States,L100000103800,Mt. Poso Cogeneration Plant,,,California,35.576316,-119.006553,,62,0,1,0,https://www.gem.wiki/Mt._Poso_Cogeneration_Plant
United States,L100000103915,Muscatine Generating Station,,,Iowa,41.389303,-91.0578,250,,2,0,0,https://www.gem.wiki/Muscatine_Generating_Station
United States,L100000104114,Muskingum River Plant,,,Ohio,39.5896,-81.683014,,1529.3999999999999,0,5,0,https://www.gem.wiki/Muskingum_River_Plant
United States,L100000104124,Muskogee Generating Station,,,Oklahoma,35.761922,-95.287878,572.4,1144.8,1,2,0,https://www.gem.wiki/Muskogee_Generating_Station
United States,L100001047452,NTEC 8 Rivers power station,,,New Mexico,36.473972,-108.335518,,,0,0,1,https://www.gem.wiki/NTEC_8_Rivers_power_station
United States,L100000104285,Naughton Power Plant,,,Wyoming,41.758886,-110.597031,448,384,2,1,0,https://www.gem.wiki/Naughton_Power_Plant
United States,L100000103791,Navajo Generating Station,,,Arizona,36.90405,-111.388817,,2409.3,0,3,0,https://www.gem.wiki/Navajo_Generating_Station
United States,L100000103925,Nearman Creek power station,,,Kansas,39.171067,-94.697189,261,,1,0,0,https://www.gem.wiki/Nearman_Creek_power_station
United States,L100000104040,Nebraska City Station,,,Nebraska,40.620706,-95.773386,1389.6,,2,0,0,https://www.gem.wiki/Nebraska_City_Station
United States,L100000104286,Neil Simpson Power Plants,,,Wyoming,44.287911,-105.383969,90,,1,0,0,https://www.gem.wiki/Neil_Simpson_Power_Plants
United States,L100000104273,Nelson Dewey Generating Station,,,Wisconsin,42.722433,-91.008922,,227.2,0,2,0,https://www.gem.wiki/Nelson_Dewey_Generating_Station
United States,L100000104153,New Castle Plant,,,Pennsylvania,40.939036,-80.368058,,348,0,3,0,https://www.gem.wiki/New_Castle_Plant
United States,L100000104024,New Madrid Power Plant,,,Missouri,36.51475,-89.561761,1300,,2,0,0,https://www.gem.wiki/New_Madrid_Power_Plant
United States,L100000103966,NewPage Luke Mill Power Plant,,,Maryland,39.472649,-79.056696,,65,0,2,0,https://www.gem.wiki/NewPage_Luke_Mill_Power_Plant
United States,L100000103870,Newton power station,,,Illinois,38.93645,-88.277008,617.4,617.4,1,1,0,https://www.gem.wiki/Newton_power_station
United States,L100000104115,Niles Plant,,Niles Trumbull power station,Ohio,41.166608,-80.747042,,265.6,0,2,0,https://www.gem.wiki/Niles_Plant
United States,L100000104260,North Branch Station,,,West Virginia,39.261602,-79.331152,,80,0,1,0,https://www.gem.wiki/North_Branch_Station
United States,L100000104041,North Omaha Station,,,Nebraska,41.329614,-95.946489,353.6,291.1,2,3,0,https://www.gem.wiki/North_Omaha_Station
United States,L100000104045,North Valmy Station,,,Nevada,40.881317,-117.1516,567,,2,0,0,https://www.gem.wiki/North_Valmy_Station
United States,L100000104154,Northampton Generating Plant,,,Pennsylvania,40.691994,-75.478683,134.1,,1,0,0,https://www.gem.wiki/Northampton_Generating_Plant
United States,L100000104002,Northeast Power Station,,,Minnesota,43.702214,-92.962463,,31.9,0,1,0,https://www.gem.wiki/Northeast_Power_Station
United States,L100000104126,Northeastern Station,,,Oklahoma,36.426261,-95.699428,473,473,1,1,0,https://www.gem.wiki/Northeastern_Station
United States,L100000103830,Northside Generating Station,,,Florida,30.419072,-81.554947,595,,2,0,0,https://www.gem.wiki/Northside_Generating_Station
United States,L100000103811,Nucla Station,,,Colorado,38.238658,-108.508303,,79.3,0,1,0,https://www.gem.wiki/Nucla_Station
United States,L100000104206,Oak Grove Plant,,,Texas,31.1812611,-96.4889611,1795.4,,2,0,0,https://www.gem.wiki/Oak_Grove_Plant
United States,L100000104207,Oklaunion power station,,,Texas,34.082594,-99.175828,,720,0,1,0,https://www.gem.wiki/Oklaunion_power_station
United States,L100000103916,Ottumwa Generating Station,,,Iowa,41.097728,-92.554939,725.9,,1,0,0,https://www.gem.wiki/Ottumwa_Generating_Station
United States,L100000104263,PPG Natrium Plant,,Natrium Axiall power station,West Virginia,39.746519,-80.853631,,82,0,1,0,https://www.gem.wiki/PPG_Natrium_Plant
United States,L100000104155,Panther Creek Energy Facility,,,Pennsylvania,40.854596,-75.878464,94,,1,0,0,https://www.gem.wiki/Panther_Creek_Energy_Facility
United States,L100000103946,Paradise Fossil Plant,,Paradise Combined Cycle & Combustion Turbine Plant,Kentucky,37.2608,-86.9783,,2558.2,0,3,0,https://www.gem.wiki/Paradise_Fossil_Plant
United States,L100000104208,Parish Generating Station,,"Washington A. Parish Generating Station, Site of the Petra Nova Carbon Capture and Storage (CCS) project (Unit 8)",Texas,29.477075,-95.634892,2697.4,,4,0,0,https://www.gem.wiki/Parish_Generating_Station
United States,L100000103812,Pawnee Station,,,Colorado,40.220197,-103.679472,552.3,,1,0,0,https://www.gem.wiki/Pawnee_Station
United States,L100000103893,Petersburg Generating Station,,Petersburg IPL power station,Indiana,38.528267,-87.252886,1341.8,804.9,2,2,0,https://www.gem.wiki/Petersburg_Generating_Station
United States,L100000104261,Philip Sporn Power Plant,,,West Virginia,38.973614,-81.929753,,1105.5,0,5,0,https://www.gem.wiki/Philip_Sporn_Power_Plant
United States,L100000104116,Picway Power Plant,,,Ohio,39.792961,-83.009614,,106.3,0,1,0,https://www.gem.wiki/Picway_Power_Plant
United States,L100000104156,Piney Creek Power Plant,,Colmac Clarion power station,Pennsylvania,41.176498,-79.441377,,36.2,0,1,0,https://www.gem.wiki/Piney_Creek_Power_Plant
United States,L100000104209,Pirkey Power Plant,,"H.W. Pirkey Power Plant, Hallsville Power Plant",Texas,32.461039,-94.484811,,720.8,0,1,0,https://www.gem.wiki/Pirkey_Power_Plant
United States,L100000103845,Plant Bowen,,,Georgia,34.126022,-84.92075,3498.6000000000004,,4,0,0,https://www.gem.wiki/Plant_Bowen
United States,L100000104042,Platte Generating Station,,,Nebraska,40.853758,-98.348208,109.8,,1,0,0,https://www.gem.wiki/Platte_Generating_Station
United States,L100000104275,Pleasant Prairie Power Plant,,,Wisconsin,42.538044,-87.902878,,1233.2,0,2,0,https://www.gem.wiki/Pleasant_Prairie_Power_Plant
United States,L100000104262,Pleasants power station,,Quantum Pleasants,West Virginia,39.367358,-81.295733,1368,,2,0,0,https://www.gem.wiki/Pleasants_power_station
United States,L100000103796,Plum Point Energy Station,,,Arkansas,35.663015,-89.946806,720,,1,0,1,https://www.gem.wiki/Plum_Point_Energy_Station
United States,L100000103831,Polk Power Station,,,Florida,27.728611,-81.98972,,192.9,0,1,0,https://www.gem.wiki/Polk_Power_Station
United States,L100000104210,Port Comfort Repowering Project,,,Texas,28.6716,-96.561093,,,0,0,1,https://www.gem.wiki/Port_Comfort_Repowering_Project
United States,L100000104693,Port Washington power station,,,Wisconsin,43.3842,-87.87,,320,0,4,0,https://www.gem.wiki/Port_Washington_power_station
United States,L100000104157,Portland Generating Station,,,Pennsylvania,40.909547,-75.078547,,427,0,2,0,https://www.gem.wiki/Portland_Generating_Station
United States,L100000104243,Potomac River Generating Station,,,Virginia,38.820597,-77.040603,,514,0,5,0,https://www.gem.wiki/Potomac_River_Generating_Station
United States,L100000103871,Powerton Generating Station,,,Illinois,40.540667,-89.678656,1785.6,,2,0,0,https://www.gem.wiki/Powerton_Generating_Station
United States,L100000103917,Prairie Creek Generating Station,,,Iowa,41.943667,-91.638692,50,148.8,1,1,0,https://www.gem.wiki/Prairie_Creek_Generating_Station
United States,L100000103872,Prairie State Energy Campus,,,Illinois,38.278252,-89.668569,1766,,2,0,0,https://www.gem.wiki/Prairie_State_Energy_Campus
United States,L100000103986,Presque Isle Power Plant,,,Michigan,46.579178,-87.395242,,603.5,0,8,0,https://www.gem.wiki/Presque_Isle_Power_Plant
United States,L100000104276,Pulliam Power Plant,,JP Pulliam power station,Wisconsin,44.539869,-88.008225,,411,0,6,0,https://www.gem.wiki/Pulliam_Power_Plant
United States,L100000104057,PurGen One,,,New Jersey,40.62473,-74.245954,,,0,0,1,https://www.gem.wiki/PurGen_One
United States,L100000103894,Purdue University Wade Utility Plant,,,Indiana,40.416206,-86.912533,,30.8,0,1,0,https://www.gem.wiki/Purdue_University_Wade_Utility_Plant
United States,L100000103926,Quindaro power station,,Quindaro Three power station,Kansas,39.150933,-94.636625,,239.1,0,2,0,https://www.gem.wiki/Quindaro_power_station
United States,L100000104095,Quintana South Heart Power Project,,,North Dakota,46.863889,-102.992222,,,0,0,1,https://www.gem.wiki/Quintana_South_Heart_Power_Project
United States,L100000103968,R. Paul Smith power station,,R Paul Smith power station,Maryland,39.595022,-77.826739,,109.5,0,2,0,https://www.gem.wiki/R._Paul_Smith_power_station
United States,L100000103813,Rawhide Energy Station,,Rawhide New Generation Project,Colorado,40.860905,-105.0212,293.6,,1,0,0,https://www.gem.wiki/Rawhide_Energy_Station
United States,L100000103814,Ray Nixon Power Plant,,RD Nixon power station,Colorado,38.633447,-104.707803,207,,1,0,0,https://www.gem.wiki/Ray_Nixon_Power_Plant
United States,L100000104012,Red Hills Generation Facility,,,Mississippi,33.376153,-89.218469,513.7,,1,0,0,https://www.gem.wiki/Red_Hills_Generation_Facility
United States,L100000104046,Reid Gardner Station,,,Nevada,36.656267,-114.632803,,636.8,0,4,0,https://www.gem.wiki/Reid_Gardner_Station
United States,L100000104117,Richard H. Gorsuch Generating Station,,,Ohio,39.3672,-81.5188,,200,0,4,0,https://www.gem.wiki/Richard_H._Gorsuch_Generating_Station
United States,L100000103801,Rio Bravo Jasmin Power Plant,,,California,35.741417,-119.051593,,38.2,0,1,0,https://www.gem.wiki/Rio_Bravo_Jasmin_Power_Plant
United States,L100000103802,Rio Bravo Poso Power Plant,,,California,35.547217,-119.075593,,38.2,0,1,0,https://www.gem.wiki/Rio_Bravo_Poso_Power_Plant
United States,L100000104158,River Hill Power Project,,,Pennsylvania,41.141018,-78.096845,,,0,0,1,https://www.gem.wiki/River_Hill_Power_Project
United States,L100000103987,River Rouge Power Plant,,,Michigan,42.273997,-83.112397,,650.6,0,2,0,https://www.gem.wiki/River_Rouge_Power_Plant
United States,L100000104121,River Valley power station,,Shady Point Generation Plant,Oklahoma,35.191944,-94.6425,350,,2,0,0,https://www.gem.wiki/River_Valley_power_station
United States,L100000104084,Riverbend Steam Station,,Riverbend Gaston power station,North Carolina,35.360081,-80.973522,,466,0,4,0,https://www.gem.wiki/Riverbend_Steam_Station
United States,L100000103918,Riverside (IA) power station,,Riverside Generating Station,Iowa,41.540447,-90.447786,,136,0,1,0,https://www.gem.wiki/Riverside_(IA)_power_station
United States,L100000104694,Riverside (MN) power station,,,Minnesota,45.025917,-93.2765,,403.9,0,2,0,https://www.gem.wiki/Riverside_(MN)_power_station
United States,L100000103927,Riverton Power Plant,,,Kansas,37.071802,-94.700117,,87.5,0,2,0,https://www.gem.wiki/Riverton_Power_Plant
United States,L100000104264,Rivesville power station,,,West Virginia,39.531394,-80.112394,,109.8,0,2,0,https://www.gem.wiki/Rivesville_power_station
United States,L100000104085,Roanoke Valley Energy Facility,,,North Carolina,36.4369,-77.616178,,240.10000000000002,0,2,0,https://www.gem.wiki/Roanoke_Valley_Energy_Facility
United States,L100000103947,Robert Reid Power Plant,,Sebree Station,Kentucky,37.6461,-87.5019,,96,0,1,0,https://www.gem.wiki/Robert_Reid_Power_Plant
United States,L100000103895,Rockport Plant,,,Indiana,37.925708,-87.037083,2600,,2,0,0,https://www.gem.wiki/Rockport_Plant
United States,L100000104036,Rosebud Power Plant,,,Montana,45.975156,-106.655244,41.5,,1,0,0,https://www.gem.wiki/Rosebud_Power_Plant
United States,L100000104086,Roxboro Steam Plant,,Person County Energy Complex,North Carolina,36.484086,-79.072225,2558.2,,4,0,0,https://www.gem.wiki/Roxboro_Steam_Plant
United States,L100000103958,Roy S. Nelson Generating Plant,,,Louisiana,30.284383,-93.288861,614.6,,1,0,0,https://www.gem.wiki/Roy_S._Nelson_Generating_Plant
United States,L100000103959,Rumford Cogeneration Plant,,,Maine,44.552008,-70.542397,,102.6,0,1,0,https://www.gem.wiki/Rumford_Cogeneration_Plant
